StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
09:23:16.888866, e        ,ip,127.0.0.229,, ->,108.122.0.0,,2,120,INT
09:23:16.888894, e        ,ip,127.0.0.63,, ->,108.122.0.0,,2,120,INT
09:23:16.888929, e        ,ip,127.0.0.143,, ->,108.122.0.0,,2,120,INT
09:23:16.888977, e        ,ip,127.0.0.151,, ->,108.122.0.0,,2,120,INT
09:23:16.889063, e        ,ip,127.0.0.222,, ->,108.122.0.0,,2,120,INT
09:23:16.889069, e        ,ip,127.0.0.55,, ->,108.122.0.0,,4,240,INT
09:23:16.889202, e        ,ip,127.0.0.184,, ->,108.122.0.0,,2,120,INT
09:23:16.889261, e        ,ip,127.0.0.50,, ->,108.122.0.0,,2,120,INT
09:23:16.889346, e        ,ip,127.0.0.52,, ->,108.122.0.0,,2,120,INT
09:23:17.535483, e *      ,tcp,10.32.92.230,52945, ->,69.42.215.170,ircd,12,844,RST
09:23:17.535968, e *      ,tcp,10.32.92.230,52946, ->,69.42.215.170,ircd,10,712,RST
09:23:19.537660, e *      ,tcp,10.32.92.230,52947, ->,69.42.215.170,ircd,12,844,RST
09:23:19.538098, e *      ,tcp,10.32.92.230,52948, ->,69.42.215.170,ircd,10,712,RST
09:23:21.539595, e *      ,tcp,10.32.92.230,52949, ->,69.42.215.170,ircd,10,712,RST
09:23:21.539999, e *      ,tcp,10.32.92.230,52950, ->,69.42.215.170,ircd,10,712,RST
09:23:23.541459, e *      ,tcp,10.32.92.230,52951, ->,69.42.215.170,ircd,10,712,RST
09:23:23.541841, e *      ,tcp,10.32.92.230,52952, ->,69.42.215.170,ircd,10,712,RST
09:23:23.568112, e s      ,tcp,10.32.92.5,23344, ->,172.10.0.6,bb,6,388,REQ
09:23:25.543059, e *      ,tcp,10.32.92.230,52953, ->,69.42.215.170,ircd,10,712,RST
09:23:25.543480, e *      ,tcp,10.32.92.230,52954, ->,69.42.215.170,ircd,10,712,RST
09:23:27.544830, e *      ,tcp,10.32.92.230,52955, ->,69.42.215.170,ircd,10,712,RST
09:23:27.545217, e *      ,tcp,10.32.92.230,52956, ->,69.42.215.170,ircd,10,712,RST
09:23:29.546578, e *      ,tcp,10.32.92.230,52957, ->,69.42.215.170,ircd,10,712,RST
09:23:29.547267, e *      ,tcp,10.32.92.230,52958, ->,69.42.215.170,ircd,10,712,RST
09:23:31.548419, e *      ,tcp,10.32.92.230,52959, ->,69.42.215.170,ircd,10,712,RST
09:23:31.548852, e *      ,tcp,10.32.92.230,52960, ->,69.42.215.170,ircd,10,712,RST
09:23:33.099144, e s      ,tcp,10.32.92.10,61239, ->,172.10.0.6,bb,6,388,REQ
09:23:33.551598, e *      ,tcp,10.32.92.230,52961, ->,69.42.215.170,ircd,10,712,RST
09:23:33.552262, e *      ,tcp,10.32.92.230,52962, ->,69.42.215.170,ircd,12,844,RST
09:23:34.882270, e        ,arp,10.32.92.5,,who,10.32.92.4,,168,10080,INT
09:23:35.553231, e *      ,tcp,10.32.92.230,52963, ->,69.42.215.170,ircd,10,712,RST
09:23:35.553856, e *      ,tcp,10.32.92.230,52964, ->,69.42.215.170,ircd,10,712,RST
09:23:37.554982, e *      ,tcp,10.32.92.230,52965, ->,69.42.215.170,ircd,10,712,RST
09:23:37.555455, e *      ,tcp,10.32.92.230,52966, ->,69.42.215.170,ircd,10,712,RST
09:23:39.010336, e        ,udp,10.32.92.230,56906, ->,70.0.0.1,domain,4,280,INT
09:23:39.110117, e        ,udp,10.32.92.230,34653, ->,70.0.0.1,domain,4,280,INT
09:23:39.185186, e s      ,tcp,192.168.1.110,60158, ->,94.125.182.255,ircd,8,592,REQ
09:23:39.185357, e s      ,tcp,10.32.92.230,45886, ->,208.83.20.130,ircd,8,592,REQ
09:23:39.556825, e *      ,tcp,10.32.92.230,52967, ->,69.42.215.170,ircd,10,712,RST
09:23:39.557327, e *      ,tcp,10.32.92.230,52968, ->,69.42.215.170,ircd,10,712,RST
09:23:41.558614, e *      ,tcp,10.32.92.230,52969, ->,69.42.215.170,ircd,14,976,RST
09:23:41.559030, e *      ,tcp,10.32.92.230,52970, ->,69.42.215.170,ircd,10,712,RST
09:23:43.560631, e *      ,tcp,10.32.92.230,52971, ->,69.42.215.170,ircd,12,844,RST
09:23:43.561058, e *      ,tcp,10.32.92.230,52972, ->,69.42.215.170,ircd,10,712,RST
09:23:45.562653, e *      ,tcp,10.32.92.230,52973, ->,69.42.215.170,ircd,10,712,RST
09:23:45.563076, e *      ,tcp,10.32.92.230,52974, ->,69.42.215.170,ircd,10,712,RST
09:23:45.646848, e s      ,tcp,10.32.92.5,23346, ->,172.10.0.6,bb,6,388,REQ
09:23:46.881430, e        ,udp,10.32.92.5,netbios-ns, ->,10.255.255.255,netbios-ns,48,4416,INT
09:23:47.564446, e *      ,tcp,10.32.92.230,52975, ->,69.42.215.170,ircd,12,844,RST
09:23:47.564949, e *      ,tcp,10.32.92.230,52976, ->,69.42.215.170,ircd,10,712,RST
09:23:49.011612, e        ,udp,10.32.92.230,39217, ->,70.0.0.1,domain,4,280,INT
09:23:49.111366, e        ,udp,10.32.92.230,47873, ->,70.0.0.1,domain,4,280,INT
09:23:49.566706, e *      ,tcp,10.32.92.230,52977, ->,69.42.215.170,ircd,10,712,RST
09:23:49.567121, e *      ,tcp,10.32.92.230,52978, ->,69.42.215.170,ircd,10,712,RST
09:23:50.303197, e        ,arp,10.32.92.5,,who,10.32.92.1,,8,480,CON
09:23:51.568385, e *      ,tcp,10.32.92.230,52979, ->,69.42.215.170,ircd,10,712,RST
09:23:51.568809, e *      ,tcp,10.32.92.230,52980, ->,69.42.215.170,ircd,10,712,RST
09:23:53.570264, e *      ,tcp,10.32.92.230,52981, ->,69.42.215.170,ircd,10,712,RST
09:23:53.570642, e *      ,tcp,10.32.92.230,52982, ->,69.42.215.170,ircd,10,712,RST
09:23:55.178189, e s      ,tcp,10.32.92.10,61241, ->,172.10.0.6,bb,6,388,REQ
09:23:55.572093, e *      ,tcp,10.32.92.230,52983, ->,69.42.215.170,ircd,10,712,RST
09:23:55.572481, e *      ,tcp,10.32.92.230,52984, ->,69.42.215.170,ircd,10,712,RST
09:23:57.574211, e *      ,tcp,10.32.92.230,52985, ->,69.42.215.170,ircd,10,712,RST
09:23:57.574594, e *      ,tcp,10.32.92.230,52986, ->,69.42.215.170,ircd,10,712,RST
09:23:57.885081, e        ,icmp,210.163.43.1,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:23:59.013954, e        ,udp,10.32.92.230,41871, ->,70.0.0.1,domain,4,280,INT
09:23:59.113435, e        ,udp,10.32.92.230,40476, ->,70.0.0.1,domain,4,280,INT
09:23:59.575967, e *      ,tcp,10.32.92.230,52987, ->,69.42.215.170,ircd,10,712,RST
09:23:59.576455, e *      ,tcp,10.32.92.230,52988, ->,69.42.215.170,ircd,10,712,RST
09:23:59.974832, e        ,arp,10.32.92.10,,who,10.32.92.1,,8,480,CON
09:24:01.578034, e *      ,tcp,10.32.92.230,52989, ->,69.42.215.170,ircd,10,712,RST
09:24:01.578448, e *      ,tcp,10.32.92.230,52990, ->,69.42.215.170,ircd,10,712,RST
09:24:03.579812, e *      ,tcp,10.32.92.230,52991, ->,69.42.215.170,ircd,14,976,RST
09:24:03.580219, e *      ,tcp,10.32.92.230,52992, ->,69.42.215.170,ircd,10,712,RST
09:24:05.581918, e *      ,tcp,10.32.92.230,52993, ->,69.42.215.170,ircd,10,712,RST
09:24:05.582385, e *      ,tcp,10.32.92.230,52994, ->,69.42.215.170,ircd,10,712,RST
09:24:07.583915, e *      ,tcp,10.32.92.230,52995, ->,69.42.215.170,ircd,10,712,RST
09:24:07.584511, e *      ,tcp,10.32.92.230,52996, ->,69.42.215.170,ircd,10,712,RST
09:24:07.694674, e s      ,tcp,10.32.92.5,23348, ->,172.10.0.6,bb,6,388,REQ
09:24:07.885868, e        ,icmp,212.110.79.74,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:24:09.016988, e        ,udp,10.32.92.230,54462, ->,70.0.0.1,domain,4,280,INT
09:24:09.115227, e        ,udp,10.32.92.230,54438, ->,70.0.0.1,domain,4,280,INT
09:24:09.216306, e        ,udp,10.32.92.230,45748, ->,70.0.0.1,domain,4,324,INT
09:24:09.585585, e *      ,tcp,10.32.92.230,52997, ->,69.42.215.170,ircd,10,712,RST
09:24:09.586016, e *      ,tcp,10.32.92.230,52998, ->,69.42.215.170,ircd,10,712,RST
09:24:11.587261, e *      ,tcp,10.32.92.230,52999, ->,69.42.215.170,ircd,10,712,RST
09:24:11.587634, e *      ,tcp,10.32.92.230,53000, ->,69.42.215.170,ircd,10,712,RST
09:24:13.589195, e *      ,tcp,10.32.92.230,53001, ->,69.42.215.170,ircd,12,844,RST
09:24:13.589593, e *      ,tcp,10.32.92.230,53002, ->,69.42.215.170,ircd,12,844,RST
09:24:15.591156, e *      ,tcp,10.32.92.230,53003, ->,69.42.215.170,ircd,10,712,RST
09:24:15.591556, e *      ,tcp,10.32.92.230,53004, ->,69.42.215.170,ircd,10,712,RST
09:24:17.303994, e s      ,tcp,10.32.92.10,61243, ->,172.10.0.6,bb,6,388,REQ
09:24:17.592915, e *      ,tcp,10.32.92.230,53005, ->,69.42.215.170,ircd,10,712,RST
09:24:17.593421, e *      ,tcp,10.32.92.230,53006, ->,69.42.215.170,ircd,10,712,RST
09:24:17.887542, e        ,ip,127.0.0.193,, ->,108.122.0.0,,2,120,INT
09:24:17.887594, e        ,ip,127.0.0.106,, ->,108.122.0.0,,8,480,INT
09:24:17.887627, e        ,ip,127.0.0.233,, ->,108.122.0.0,,4,240,INT
09:24:17.887637, e        ,ip,127.0.0.229,, ->,108.122.0.0,,2,120,INT
09:24:17.887687, e        ,ip,127.0.0.84,, ->,108.122.0.0,,2,120,INT
09:24:17.887717, e        ,ip,127.0.0.14,, ->,108.122.0.0,,2,120,INT
09:24:17.887730, e        ,ip,127.0.0.70,, ->,108.122.0.0,,2,120,INT
09:24:17.887776, e        ,ip,127.0.0.98,, ->,108.122.0.0,,6,360,INT
09:24:17.887807, e        ,ip,127.0.0.9,, ->,108.122.0.0,,4,240,INT
09:24:17.887865, e        ,ip,127.0.0.238,, ->,108.122.0.0,,2,120,INT
09:24:17.887895, e        ,ip,127.0.0.183,, ->,108.122.0.0,,2,120,INT
09:24:17.887907, e        ,ip,127.0.0.196,, ->,108.122.0.0,,4,240,INT
09:24:17.887954, e        ,ip,127.0.0.113,, ->,108.122.0.0,,2,120,INT
09:24:17.887998, e        ,ip,127.0.0.205,, ->,108.122.0.0,,4,240,INT
09:24:17.888025, e        ,ip,127.0.0.252,, ->,108.122.0.0,,2,120,INT
09:24:17.888060, e        ,ip,127.0.0.136,, ->,108.122.0.0,,10,600,INT
09:24:17.888090, e        ,ip,127.0.0.141,, ->,108.122.0.0,,2,120,INT
09:24:17.888100, e        ,ip,127.0.0.25,, ->,108.122.0.0,,2,120,INT
09:24:17.888184, e        ,ip,127.0.0.105,, ->,108.122.0.0,,8,480,INT
09:24:17.888213, e        ,ip,127.0.0.152,, ->,108.122.0.0,,2,120,INT
09:24:17.888224, e        ,ip,127.0.0.20,, ->,108.122.0.0,,2,120,INT
09:24:17.888281, e        ,ip,127.0.0.186,, ->,108.122.0.0,,2,120,INT
09:24:17.888291, e        ,ip,127.0.0.63,, ->,108.122.0.0,,4,240,INT
09:24:17.888337, e        ,ip,127.0.0.24,, ->,108.122.0.0,,4,240,INT
09:24:17.888368, e        ,ip,127.0.0.178,, ->,108.122.0.0,,2,120,INT
09:24:17.888379, e        ,ip,127.0.0.52,, ->,108.122.0.0,,2,120,INT
09:24:17.888424, e        ,ip,127.0.0.80,, ->,108.122.0.0,,2,120,INT
09:24:17.888453, e        ,ip,127.0.0.235,, ->,108.122.0.0,,4,240,INT
09:24:17.888481, e        ,ip,127.0.0.82,, ->,108.122.0.0,,2,120,INT
09:24:17.888512, e        ,ip,127.0.0.46,, ->,108.122.0.0,,6,360,INT
09:24:17.888543, e        ,ip,127.0.0.59,, ->,108.122.0.0,,4,240,INT
09:24:17.888574, e        ,ip,127.0.0.122,, ->,108.122.0.0,,6,360,INT
09:24:17.888603, e        ,ip,127.0.0.245,, ->,108.122.0.0,,4,240,INT
09:24:17.888629, e        ,ip,127.0.0.148,, ->,108.122.0.0,,2,120,INT
09:24:17.888659, e        ,ip,127.0.0.244,, ->,108.122.0.0,,4,240,INT
09:24:17.888722, e        ,ip,127.0.0.61,, ->,108.122.0.0,,6,360,INT
09:24:17.888757, e        ,ip,127.0.0.175,, ->,108.122.0.0,,2,120,INT
09:24:17.888815, e        ,ip,127.0.0.251,, ->,108.122.0.0,,2,120,INT
09:24:17.888846, e        ,ip,127.0.0.161,, ->,108.122.0.0,,2,120,INT
09:24:17.888875, e        ,ip,127.0.0.7,, ->,108.122.0.0,,6,360,INT
09:24:17.888907, e        ,ip,127.0.0.100,, ->,108.122.0.0,,2,120,INT
09:24:17.888937, e        ,ip,127.0.0.57,, ->,108.122.0.0,,2,120,INT
09:24:17.888948, e        ,ip,127.0.0.224,, ->,108.122.0.0,,6,360,INT
09:24:17.888994, e        ,ip,127.0.0.210,, ->,108.122.0.0,,6,360,INT
09:24:17.889024, e        ,ip,127.0.0.4,, ->,108.122.0.0,,4,240,INT
09:24:17.889034, e        ,ip,127.0.0.60,, ->,108.122.0.0,,2,120,INT
09:24:17.889081, e        ,ip,127.0.0.13,, ->,108.122.0.0,,4,240,INT
09:24:17.889111, e        ,ip,127.0.0.76,, ->,108.122.0.0,,2,120,INT
09:24:17.889122, e        ,ip,127.0.0.86,, ->,108.122.0.0,,2,120,INT
09:24:17.889168, e        ,ip,127.0.0.34,, ->,108.122.0.0,,4,240,INT
09:24:17.889172, e        ,ip,127.0.0.139,, ->,108.122.0.0,,4,240,INT
09:24:17.889224, e        ,ip,127.0.0.134,, ->,108.122.0.0,,2,120,INT
09:24:17.889301, e        ,ip,127.0.0.107,, ->,108.122.0.0,,2,120,INT
09:24:17.889395, e        ,ip,127.0.0.240,, ->,108.122.0.0,,2,120,INT
09:24:17.889427, e        ,ip,127.0.0.192,, ->,108.122.0.0,,2,120,INT
09:24:17.889439, e        ,ip,127.0.0.16,, ->,108.122.0.0,,2,120,INT
09:24:17.889485, e        ,ip,127.0.0.3,, ->,108.122.0.0,,2,120,INT
09:24:17.889514, e        ,ip,127.0.0.17,, ->,108.122.0.0,,2,120,INT
09:24:17.889579, e        ,ip,127.0.0.88,, ->,108.122.0.0,,4,240,INT
09:24:17.889608, e        ,ip,127.0.0.78,, ->,108.122.0.0,,2,120,INT
09:24:17.889637, e        ,ip,127.0.0.58,, ->,108.122.0.0,,4,240,INT
09:24:17.889647, e        ,ip,127.0.0.62,, ->,108.122.0.0,,2,120,INT
09:24:17.889695, e        ,ip,127.0.0.129,, ->,108.122.0.0,,2,120,INT
09:24:17.889706, e        ,ip,127.0.0.133,, ->,108.122.0.0,,4,240,INT
09:24:17.889749, e        ,ip,127.0.0.237,, ->,108.122.0.0,,6,360,INT
09:24:17.889783, e        ,ip,127.0.0.216,, ->,108.122.0.0,,6,360,INT
09:24:17.889813, e        ,ip,127.0.0.103,, ->,108.122.0.0,,4,240,INT
09:24:17.889904, e        ,ip,127.0.0.149,, ->,108.122.0.0,,6,360,INT
09:24:17.889934, e        ,ip,127.0.0.181,, ->,108.122.0.0,,8,480,INT
09:24:17.889946, e        ,ip,127.0.0.124,, ->,108.122.0.0,,2,120,INT
09:24:17.889991, e        ,ip,127.0.0.126,, ->,108.122.0.0,,2,120,INT
09:24:17.890052, e        ,ip,127.0.0.180,, ->,108.122.0.0,,6,360,INT
09:24:17.890082, e        ,ip,127.0.0.99,, ->,108.122.0.0,,4,240,INT
09:24:17.890143, e        ,ip,127.0.0.90,, ->,108.122.0.0,,6,360,INT
09:24:17.890186, e        ,ip,127.0.0.166,, ->,108.122.0.0,,4,240,INT
09:24:17.890250, e        ,ip,127.0.0.177,, ->,108.122.0.0,,4,240,INT
09:24:17.890304, e        ,ip,127.0.0.243,, ->,108.122.0.0,,4,240,INT
09:24:17.890352, e        ,ip,127.0.0.250,, ->,108.122.0.0,,4,240,INT
09:24:17.890363, e        ,ip,127.0.0.146,, ->,108.122.0.0,,4,240,INT
09:24:17.890409, e        ,ip,127.0.0.22,, ->,108.122.0.0,,4,240,INT
09:24:17.890419, e        ,ip,127.0.0.195,, ->,108.122.0.0,,4,240,INT
09:24:17.890466, e        ,ip,127.0.0.21,, ->,108.122.0.0,,4,240,INT
09:24:17.890561, e        ,ip,127.0.0.222,, ->,108.122.0.0,,4,240,INT
09:24:17.890590, e        ,ip,127.0.0.53,, ->,108.122.0.0,,2,120,INT
09:24:17.890619, e        ,ip,127.0.0.85,, ->,108.122.0.0,,2,120,INT
09:24:17.890676, e        ,ip,127.0.0.29,, ->,108.122.0.0,,6,360,INT
09:24:17.890706, e        ,ip,127.0.0.72,, ->,108.122.0.0,,6,360,INT
09:24:17.890715, e        ,ip,127.0.0.202,, ->,108.122.0.0,,2,120,INT
09:24:17.890770, e        ,ip,127.0.0.174,, ->,108.122.0.0,,4,240,INT
09:24:17.890780, e        ,ip,127.0.0.247,, ->,108.122.0.0,,6,360,INT
09:24:17.890880, e        ,ip,127.0.0.137,, ->,108.122.0.0,,2,120,INT
09:24:17.890936, e        ,ip,127.0.0.65,, ->,108.122.0.0,,2,120,INT
09:24:17.890942, e        ,ip,127.0.0.93,, ->,108.122.0.0,,2,120,INT
09:24:17.890993, e        ,ip,127.0.0.171,, ->,108.122.0.0,,2,120,INT
09:24:17.891061, e        ,ip,127.0.0.142,, ->,108.122.0.0,,2,120,INT
09:24:17.891183, e        ,ip,127.0.0.38,, ->,108.122.0.0,,2,120,INT
09:24:17.891209, e        ,ip,127.0.0.253,, ->,108.122.0.0,,2,120,INT
09:24:17.891247, e        ,ip,127.0.0.56,, ->,108.122.0.0,,6,360,INT
09:24:17.891367, e        ,ip,127.0.0.54,, ->,108.122.0.0,,4,240,INT
09:24:17.891479, e        ,ip,127.0.0.176,, ->,108.122.0.0,,4,240,INT
09:24:17.891528, e        ,ip,127.0.0.8,, ->,108.122.0.0,,2,120,INT
09:24:17.891540, e        ,ip,127.0.0.162,, ->,108.122.0.0,,6,360,INT
09:24:17.891585, e        ,ip,127.0.0.219,, ->,108.122.0.0,,2,120,INT
09:24:17.891621, e        ,ip,127.0.0.36,, ->,108.122.0.0,,4,240,INT
09:24:17.891649, e        ,ip,127.0.0.223,, ->,108.122.0.0,,2,120,INT
09:24:17.891678, e        ,ip,127.0.0.144,, ->,108.122.0.0,,2,120,INT
09:24:17.891714, e        ,ip,127.0.0.30,, ->,108.122.0.0,,2,120,INT
09:24:17.891804, e        ,ip,127.0.0.1,, ->,108.122.0.0,,2,120,INT
09:24:17.892015, e        ,ip,127.0.0.169,, ->,108.122.0.0,,6,360,INT
09:24:17.892061, e        ,ip,127.0.0.119,, ->,108.122.0.0,,2,120,INT
09:24:17.892090, e        ,ip,127.0.0.32,, ->,108.122.0.0,,2,120,INT
09:24:17.892280, e        ,ip,127.0.0.218,, ->,108.122.0.0,,2,120,INT
09:24:17.892426, e        ,ip,127.0.0.198,, ->,108.122.0.0,,2,120,INT
09:24:17.892435, e        ,ip,127.0.0.248,, ->,108.122.0.0,,2,120,INT
09:24:17.892482, e        ,ip,127.0.0.154,, ->,108.122.0.0,,4,240,INT
09:24:17.892548, e        ,ip,127.0.0.217,, ->,108.122.0.0,,2,120,INT
09:24:17.892655, e        ,ip,127.0.0.135,, ->,108.122.0.0,,2,120,INT
09:24:17.892665, e        ,ip,127.0.0.246,, ->,108.122.0.0,,2,120,INT
09:24:17.892711, e        ,ip,127.0.0.254,, ->,108.122.0.0,,2,120,INT
09:24:17.892777, e        ,ip,127.0.0.6,, ->,108.122.0.0,,2,120,INT
09:24:17.892804, e        ,ip,127.0.0.127,, ->,108.122.0.0,,2,120,INT
09:24:17.892837, e        ,ip,127.0.0.48,, ->,108.122.0.0,,2,120,INT
09:24:17.892907, e        ,ip,127.0.0.121,, ->,108.122.0.0,,2,120,INT
09:24:17.892938, e        ,ip,127.0.0.89,, ->,108.122.0.0,,2,120,INT
09:24:17.892973, e        ,ip,127.0.0.231,, ->,108.122.0.0,,2,120,INT
09:24:17.893021, e        ,ip,127.0.0.173,, ->,108.122.0.0,,2,120,INT
09:24:17.893031, e        ,ip,127.0.0.87,, ->,108.122.0.0,,2,120,INT
09:24:17.893152, e        ,ip,127.0.0.96,, ->,108.122.0.0,,2,120,INT
09:24:17.893197, e        ,ip,127.0.0.50,, ->,108.122.0.0,,2,120,INT
09:24:17.893227, e        ,ip,127.0.0.10,, ->,108.122.0.0,,2,120,INT
09:24:17.893283, e        ,ip,127.0.0.66,, ->,108.122.0.0,,2,120,INT
09:24:17.893321, e        ,ip,127.0.0.104,, ->,108.122.0.0,,2,120,INT
09:24:17.893412, e        ,ip,127.0.0.157,, ->,108.122.0.0,,2,120,INT
09:24:17.893477, e        ,ip,127.0.0.147,, ->,108.122.0.0,,2,120,INT
09:24:17.893529, e        ,ip,127.0.0.189,, ->,108.122.0.0,,2,120,INT
09:24:17.893539, e        ,ip,127.0.0.182,, ->,108.122.0.0,,2,120,INT
09:24:19.018646, e        ,udp,10.32.92.230,45362, ->,70.0.0.1,domain,4,280,INT
09:24:19.116577, e        ,udp,10.32.92.230,41252, ->,70.0.0.1,domain,4,280,INT
09:24:19.217418, e        ,udp,10.32.92.230,36488, ->,70.0.0.1,domain,4,324,INT
09:24:19.594624, e *      ,tcp,10.32.92.230,53007, ->,69.42.215.170,ircd,12,844,RST
09:24:19.595067, e *      ,tcp,10.32.92.230,53008, ->,69.42.215.170,ircd,10,712,RST
09:24:21.596281, e *      ,tcp,10.32.92.230,53009, ->,69.42.215.170,ircd,10,712,RST
09:24:21.596814, e *      ,tcp,10.32.92.230,53010, ->,69.42.215.170,ircd,10,712,RST
09:24:23.597857, e *      ,tcp,10.32.92.230,53011, ->,69.42.215.170,ircd,10,712,RST
09:24:23.598243, e *      ,tcp,10.32.92.230,53012, ->,69.42.215.170,ircd,10,712,RST
09:24:24.186663, e s      ,tcp,192.168.1.110,60158, ->,94.125.182.255,ircd,2,148,REQ
09:24:24.186750, e s      ,tcp,10.32.92.230,45886, ->,208.83.20.130,ircd,2,148,REQ
09:24:25.599773, e *      ,tcp,10.32.92.230,53013, ->,69.42.215.170,ircd,12,844,RST
09:24:25.600239, e *      ,tcp,10.32.92.230,53014, ->,69.42.215.170,ircd,10,712,RST
09:24:27.601915, e *      ,tcp,10.32.92.230,53015, ->,69.42.215.170,ircd,12,844,RST
09:24:27.602310, e *      ,tcp,10.32.92.230,53016, ->,69.42.215.170,ircd,10,712,RST
09:24:29.019873, e        ,udp,10.32.92.230,34447, ->,70.0.0.1,domain,4,280,INT
09:24:29.117948, e        ,udp,10.32.92.230,41072, ->,70.0.0.1,domain,4,280,INT
09:24:29.218664, e        ,udp,10.32.92.230,52677, ->,70.0.0.1,domain,4,324,INT
09:24:29.603871, e *      ,tcp,10.32.92.230,53017, ->,69.42.215.170,ircd,10,712,RST
09:24:29.604441, e *      ,tcp,10.32.92.230,53018, ->,69.42.215.170,ircd,10,712,RST
09:24:30.086064, e s      ,tcp,10.32.92.5,23350, ->,172.10.0.6,bb,6,388,REQ
09:24:31.605608, e *      ,tcp,10.32.92.230,53019, ->,69.42.215.170,ircd,12,844,RST
09:24:31.606066, e *      ,tcp,10.32.92.230,53020, ->,69.42.215.170,ircd,10,712,RST
09:24:33.607540, e *      ,tcp,10.32.92.230,53021, ->,69.42.215.170,ircd,10,712,RST
09:24:33.607942, e *      ,tcp,10.32.92.230,53022, ->,69.42.215.170,ircd,10,712,RST
09:24:34.804780, e        ,arp,10.32.92.5,,who,10.32.92.1,,8,480,CON
09:24:35.609119, e *      ,tcp,10.32.92.230,53023, ->,69.42.215.170,ircd,10,712,RST
09:24:35.609494, e *      ,tcp,10.32.92.230,53024, ->,69.42.215.170,ircd,10,712,RST
09:24:37.610897, e *      ,tcp,10.32.92.230,53025, ->,69.42.215.170,ircd,10,712,RST
09:24:37.611292, e *      ,tcp,10.32.92.230,53026, ->,69.42.215.170,ircd,10,712,RST
09:24:39.021471, e        ,udp,10.32.92.230,41476, ->,70.0.0.1,domain,4,280,INT
09:24:39.119529, e        ,udp,10.32.92.230,38375, ->,70.0.0.1,domain,4,280,INT
09:24:39.219874, e        ,udp,10.32.92.230,39577, ->,70.0.0.1,domain,4,324,INT
09:24:39.351563, e s      ,tcp,10.32.92.10,61245, ->,172.10.0.6,bb,6,388,REQ
09:24:39.612540, e *      ,tcp,10.32.92.230,54354, ->,69.42.215.170,ircd,10,712,RST
09:24:39.612947, e *      ,tcp,10.32.92.230,54355, ->,69.42.215.170,ircd,10,712,RST
09:24:41.614395, e *      ,tcp,10.32.92.230,54356, ->,69.42.215.170,ircd,10,712,RST
09:24:41.614799, e *      ,tcp,10.32.92.230,54357, ->,69.42.215.170,ircd,10,712,RST
09:24:43.616038, e *      ,tcp,10.32.92.230,54358, ->,69.42.215.170,ircd,10,712,RST
09:24:43.616435, e *      ,tcp,10.32.92.230,54359, ->,69.42.215.170,ircd,10,712,RST
09:24:43.976374, e        ,arp,10.32.92.10,,who,10.32.92.1,,4,240,CON
09:24:45.617648, e *      ,tcp,10.32.92.230,54360, ->,69.42.215.170,ircd,12,844,RST
09:24:45.618047, e *      ,tcp,10.32.92.230,54361, ->,69.42.215.170,ircd,10,712,RST
09:24:47.619825, e *      ,tcp,10.32.92.230,54362, ->,69.42.215.170,ircd,10,712,RST
09:24:47.620362, e *      ,tcp,10.32.92.230,54363, ->,69.42.215.170,ircd,10,712,RST
09:24:47.918754, e *      ,tcp,79.116.146.15,gnunet,<?>,10.32.92.230,ssh,392,37208,CON
09:24:49.027345, e        ,udp,10.32.92.230,36692, ->,70.0.0.1,domain,4,280,INT
09:24:49.120569, e        ,udp,10.32.92.230,51900, ->,70.0.0.1,domain,4,280,INT
09:24:49.621528, e *      ,tcp,10.32.92.230,54364, ->,69.42.215.170,ircd,12,844,RST
09:24:49.621966, e *      ,tcp,10.32.92.230,54365, ->,69.42.215.170,ircd,12,844,RST
09:24:51.222188, e s      ,tcp,192.168.1.110,42290, ->,69.16.172.34,ircd,8,592,REQ
09:24:51.222450, e        ,udp,10.32.92.230,54856, ->,70.0.0.1,domain,4,336,INT
09:24:51.623583, e *      ,tcp,10.32.92.230,54366, ->,69.42.215.170,ircd,10,712,RST
09:24:51.623988, e *      ,tcp,10.32.92.230,54367, ->,69.42.215.170,ircd,10,712,RST
09:24:52.149306, e s      ,tcp,10.32.92.5,23352, ->,172.10.0.6,bb,6,388,REQ
09:24:53.625489, e *      ,tcp,10.32.92.230,54368, ->,69.42.215.170,ircd,12,844,RST
09:24:53.625961, e *      ,tcp,10.32.92.230,54369, ->,69.42.215.170,ircd,12,844,RST
09:24:55.627643, e *      ,tcp,10.32.92.230,54370, ->,69.42.215.170,ircd,10,712,RST
09:24:55.628047, e *      ,tcp,10.32.92.230,54371, ->,69.42.215.170,ircd,10,712,RST
09:24:57.629363, e *      ,tcp,10.32.92.230,54372, ->,69.42.215.170,ircd,10,712,RST
09:24:57.630032, e *      ,tcp,10.32.92.230,54373, ->,69.42.215.170,ircd,10,712,RST
09:24:58.888994, e        ,icmp,210.163.43.1,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:24:59.028984, e        ,udp,10.32.92.230,50016, ->,70.0.0.1,domain,4,280,INT
09:24:59.122051, e        ,udp,10.32.92.230,50983, ->,70.0.0.1,domain,4,280,INT
